paper,url,source,decision,score
essd-16-525-2024.pdf,https://doi.org/10.1038/srep40366,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://documents1.worldbank.org/curated/en/827371554284501,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1016/j.agee.2009.11.006,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1002/gbc.20053,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.7133336,H1,accepted_h1,100
essd-16-525-2024.pdf,https://doi.org/10.1007/s10705-020-10064-y,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s41597-021-01061-z,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.fao.org/3/cc2904en/cc2904en.pdf,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://fenixservices.fao.org/faostat/static/documents/GU/GU_e.pdf,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.fao.org/3/cc0963en/cc0963en.pdf,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1007/s11104-021-05167-6,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5194/gmd-13-5425-2020,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.ifastat.org/consumption/fertilizer-use-by-crop,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.ifastat.org/databases/plant-nutrition,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.ipcc-nggip.iges.or.jp/public/2006gl/pdf/1_Volume1/V1_3_Ch3_Uncertainties.pdf,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://ec.europa.eu/eurostat/documents/2393397/2518760/Nutrient_Budgets_Handbook_(CPSA_AE_109,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1088/1748-9326/9/10/105011,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1088/1748-9326/11/9/095007,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1007/s10705-006-9078-y,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5194/essd-9-149-2017,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10491880,H1,accepted_h1,100
essd-16-525-2024.pdf,https://zenodo.org/records/10492448/files/Tier_1_2_crop_coefficients-f1a6ba6bec32a1827228f176798bb69499fecba1.zip?download=1,H1,accepted_h1,235
essd-16-525-2024.pdf,https://doi.org/10.1038/s41597-022-01592-z,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1016/j.fcr.2022.108578,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5061/dryad.n2z34tn0x,H1,accepted_h1,195
essd-16-525-2024.pdf,https://doi.org/10.1038/nature11420,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1016/S1161-0301(03)00067-4,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1007/s10705-009-9292-5,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s43016-021-00263-3,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://ec.europa.eu/eurostat/documents/2393397/8259002/Grassland_,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1016/j.scitotenv.2023.164249,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1111/gcb.14741,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1023/A:1023944131188,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,http://www.fao.org/documents/card/en/c/cb4549en,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s43016-022-00667-9,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s41597-023-02385-8,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1126/science.1170261,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1093/nsr/nwz087,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1111/gcb.13766,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1126/science.1246067,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s41597-023-02154-7,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1016/j.scitotenv.2016.10.223,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/nature15743,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1029/2018gb006060,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s43016-021-00318-5,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.1038/s41586-022-05220-z,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://www.ipcc-nggip.iges,H1,rejected_h1_invalid,0
essd-16-525-2024.pdf,https://doi.org/10.5061/dryad.hx3ffbgkh,H2,accepted_h2,195
essd-16-525-2024.pdf,https://doi.org/10.5194/essd-16-525-2024,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,http://www.cropnutrientdata.net,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10491879,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10511851,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5061/dryad.hx3ffbgkh,H2,accepted_h2,195
essd-16-525-2024.pdf,https://doi.org/10.5194/essd-16-525-2024,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,http://www.cropnutrientdata.net,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10491879,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10511851,H2,rejected_h2_not_positive,0
essd-16-525-2024.pdf,https://doi.org/10.5061/dryad.hx3ffbgkh,fallback,accepted_fallback,195
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10491879,fallback,accepted_fallback,100
essd-16-525-2024.pdf,https://doi.org/10.5281/zenodo.10511851,fallback,accepted_fallback,100
essd-17-7359-2025.pdf,https://doi.org/10.5194/essd-17-7359-2025,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5061/dryad.63xsj3vd4,H2,accepted_h2,195
essd-17-7359-2025.pdf,https://data-nifc.opendata.arcgis.com/,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.mtbs.gov/on,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.2737/RDS-2013-0009.6,H2,rejected_h2_invalid,0
essd-17-7359-2025.pdf,https://www.wildﬁre.gov/page/zip-ﬁles,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://data-nifc.opendata.arcgis.com/datasets/nifc::wﬁgs-interagency-ﬁre-perimeters/about,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.sciencebase.gov/catalog/item/61aa537dd34eb622f699df81,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5281/zenodo.17298252,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.wildfire.gov/page/zip-files,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.fire.ca.gov/what-we-do/fire-resource-assessment-program/fire-perimeters,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5194/essd-17-7359-2025,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5061/dryad.63xsj3vd4,H2,accepted_h2,195
essd-17-7359-2025.pdf,https://data-nifc.opendata.arcgis.com/,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.mtbs.gov/on,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.2737/RDS-2013-0009.6,H2,rejected_h2_invalid,0
essd-17-7359-2025.pdf,https://www.wildfire.gov/page/zip-files,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.sciencebase.gov/catalog/item/61aa537dd34eb622f699df81,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5281/zenodo.17298252,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.wildfire.gov/page/zip-files,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://www.fire.ca.gov/what-we-do/fire-resource-assessment-program/fire-perimeters,H2,rejected_h2_not_positive,0
essd-17-7359-2025.pdf,https://doi.org/10.5061/dryad.63xsj3vd4,fallback,accepted_fallback,195
essd-17-7359-2025.pdf,https://doi.org/10.5281/zenodo.17298252,fallback,accepted_fallback,100
essd-18-2397-2026.pdf,https://doi.org/10.5194/essd-18-2397-2026,H2,rejected_h2_not_positive,0
essd-18-2397-2026.pdf,https://doi.org/10.5281/zenodo.17669443,H2,accepted_h2,100
essd-18-2397-2026.pdf,https://doi.org/10.5194/essd-18-2397-2026,H2,rejected_h2_not_positive,0
essd-18-2397-2026.pdf,https://doi.org/10.5281/zenodo.17669443,H2,accepted_h2,100
essd-18-2397-2026.pdf,https://doi.org/10.5281/zenodo.17669443,fallback,accepted_fallback,100
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-15-2635-2023,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-18-713-2026,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18197534,H1,accepted_h1,100
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18392043,H1,accepted_h1,100
essd-18-713-2026.pdf,https://digital-strategy.ec.europa.eu/en/news/new-eurules-make-high-value-datasets-available-fuel-artificialintelligence-and-data-driven,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://www.ecad.eu,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://github.com/ecmwf/rodeo-ai-static-datasets/tree/main/seeps4all,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2412.15687,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.3293,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1175/MWR-D-19-0323.1,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1175/BAMS-D-23-0162.1,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1175/1520-0493,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1175/AIES-D-21-0002.1,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1256/qj.06.25,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2409.09371,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.773,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2406.01465,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2407.15586,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1002/met.1405,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1029/2023MS004019,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.656,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2501.05648,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.906,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.1016/C2017-0-03921-6,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2302.10493,H1,rejected_h1_invalid,0
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-15-2635-2023,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-18-713-2026,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18197534,H2,accepted_h2,100
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18392043,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://www.ecad.eu,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://github.com/ecmwf/rodeo-ai-static-datasets/tree/main/seeps4all,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2412.15687,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.3293,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1256/qj.06.25,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2409.09371,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.773,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2406.01465,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2407.15586,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/met.1405,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1029/2023MS004019,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.656,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2501.05648,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.906,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1016/C2017-0-03921-6,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2302.10493,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-15-2635-2023,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5194/essd-18-713-2026,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18197534,H2,accepted_h2,100
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18392043,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://www.ecad.eu,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://github.com/ecmwf/rodeo-ai-static-datasets/tree/main/seeps4all,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2412.15687,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.3293,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1256/qj.06.25,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arXiv.2409.09371,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.773,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2406.01465,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2407.15586,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/met.1405,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1029/2023MS004019,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/qj.656,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2501.05648,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1002/joc.906,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.1016/C2017-0-03921-6,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.48550/arxiv.2302.10493,H2,rejected_h2_not_positive,0
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18197534,fallback,accepted_fallback,100
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18392042,fallback,accepted_fallback,100
essd-18-713-2026.pdf,https://doi.org/10.5281/zenodo.18392043,fallback,accepted_fallback,100
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kaggle.com/dataset,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kaggle.com/dataset,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://doi.org/10.54822/QVHM1662,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,http://creativecommons.org/licenses/by/4.0,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kadaster.nl/winkel,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.funda.nl/4,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/Computers,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://en.wikipedia.org/wiki/ISO_8601,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://doi.org/10.1201/9780367816377,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,http://www.fairmlbook.org,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,http://data.europa.eu/eli/reg/2016/679/oj,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://fairlearn.org/main/user_guide/datasets/boston_ho,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://peopleanalytics-regression-book.org/,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://academic.oup.com/jrssig/article/18/6/26/7038520,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://jakevdp.github.io/PythonDataScienceHandbook,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.funda.nl/,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/,H1,rejected_h1_invalid,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kaggle.com/dataset,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://doi.org/10.54822/QVHM1662,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kadaster.nl/winkel,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.funda.nl/4,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/Computers,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://en.wikipedia.org/wiki/ISO_8601,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kaggle.com/dataset,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://doi.org/10.54822/QVHM1662,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kadaster.nl/winkel,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.funda.nl/4,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/Computers,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://en.wikipedia.org/wiki/ISO_8601,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.gps-coordinaten.nl/,H2,rejected_h2_not_positive,0
Otterloo-Burda-Utrecht_Housing_dataset_CSR2025.pdf,https://www.kaggle.com/datasets/shashanknecrothapa/ames-housing-dataset,fallback,accepted_fallback,85
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13327692/files/tomo_p4_tomopy_recon.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/14245751/files/169065_8bit_cropped.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13349402/files/tomo_p4_astra_recon_gpu.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/12206815/files/tomo_p4_tomopy_recon.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13327692/files/tomo_p4_tomopy_recon.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13327692/files/tomo_p4_tomopy_recon.h5/content,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://zenodo.org/records/13327692/files/tomo_p4_tomopy_recon.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329670asaseriesof.ascfiles,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327931,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329639,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332793126https://doi.org/10.5281/zenodo,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332795828https://doi.org/10.5281/zenodo.1332768229,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332796130https://doi.org/10.5281/zenodo.1332769231,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327988asa.h5and.nxsfile,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://zenodo.org/api/records/14245751/files/169065_8bit_cropped.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/14245751/files/169066_8bit_cropped.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/14245751/files/169067_8bit_cropped.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/14245751/files/169068_8bit_cropped.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/records/14245751/files/169065_8bit_cropped.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://zenodo.org/records/14245751/files/169066_8bit_cropped.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://zenodo.org/records/14245751/files/169067_8bit_cropped.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://zenodo.org/records/14245751/files/169068_8bit_cropped.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329670,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://www.hdfgroup.org/solutions/hdf5,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://www.nexusformat.org,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://dawnsci.org,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://imagej.net/software/fiji,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.48550/arXiv.2301.11798,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.32604/iasc.2023.030144,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1007/s11042-020-08980-w,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/cnm.3381,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1038/nmeth.3296,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.3390/en15145115,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/aenm.202202407,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/C2EE22647B,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/F19757101671,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.48550/arXiv.1610.08015,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577521009875,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577515002283,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577514013939,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S0909049512032864,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327958(2024).29,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13349402/files/tomo_p4_astra_recon_gpu.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/api/records/13349402/files/tomo_p4_astra_recon_gpu.h5/content,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://zenodo.org/records/13349402/files/tomo_p4_astra_recon_gpu.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327961(2024).31,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.14245751(2024).21,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.3390/nano12121960,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1364/OE.23.032859,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577522006300,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327891(2024).25,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://zenodo.org/api/records/12206815/files/tomo_p4_tomopy_recon.h5,H1,accepted_h1,40
s41597-025-04605-9.pdf,https://zenodo.org/records/12206815/files/tomo_p4_tomopy_recon.h5?download=1,H1,accepted_h1,235
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327692(2024,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://www.nature.com/reprints,H1,rejected_h1_invalid,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329625asa.h5file,H1,accepted_h1,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327692,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327931,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329639,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.14245751,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329670,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://www.nexusformat.org,H2,rejected_h2_not_positive,0
