paper,source,section,page,kind,raw,link,context
essd-17-7359-2025.pdf,pymupdf,page_text,13,url,"https://doi.org/10.5066/P94UXNTS,",https://doi.org/10.5066/P94UXNTS,"://doi.org/10.1038/s41597-023-01955-0, 2023. USGS: Annual National Land Cover Database (NLCD) Col- lection 1.0, U.S. Geological Survey data release [data set], https://doi.org/10.5066/P94UXNTS, 2024. Welty, J. L. and Jeffries, M. I.: Combined wildland ﬁre datasets for the United States and certain territories, 1800s– Present, U.S. Geological Survey da"
essd-17-7359-2025.pdf,pymupdf,page_text,13,url,"https://doi.org/10.5066/P9ZXGFY3,",https://doi.org/10.5066/P9ZXGFY3,"Jeffries, M. I.: Combined wildland ﬁre datasets for the United States and certain territories, 1800s– Present, U.S. Geological Survey data release [data set], https://doi.org/10.5066/P9ZXGFY3, 2021. Westerling, A. L.: Wildﬁre Simulations for California’s Fourth Climate Change Assessment: Projecting Changes in Extreme Wildﬁre Events with a Warming Cli"
essd-17-7359-2025.pdf,pymupdf,page_text,13,url,https://www.energy.ca.gov/sites/default/ﬁles/2019-11/Projections_CCCA4-CEC-2018-014_ADA.pdf,https://www.energy.ca.gov/sites/default/ﬁles/2019-11/Projections_CCCA4-CEC-2018-014_ADA.pdf,"mulations for California’s Fourth Climate Change Assessment: Projecting Changes in Extreme Wildﬁre Events with a Warming Climate, California Energy Commission, https://www.energy.ca.gov/sites/default/ﬁles/2019-11/Projections_CCCA4-CEC-2018-014_ADA.pdf (last access: 13 December 2025), 2018. Westerling, A. L., Turner, M. G., Smithwick, E. A. H., Romme, W. H., and Ryan, M. G.: Continued warming could transform"
essd-17-7359-2025.pdf,pymupdf,page_text,13,url,"https://doi.org/10.1073/pnas.1110199108,",https://doi.org/10.1073/pnas.1110199108,"ontinued warming could transform Greater Yellowstone ﬁre regimes by mid-21st century, Proceed- ings of the National Academy of Sciences USA, 108, 13165– 13170, https://doi.org/10.1073/pnas.1110199108, 2011. Williams, A. P. and Abatzoglou, J. T.: Recent advances and remain- ing uncertainties in resolving past and future climate effects on global ﬁre activity,"
essd-17-7359-2025.pdf,pymupdf,page_text,13,url,"https://doi.org/10.1007/s40641-016-0031-0,",https://doi.org/10.1007/s40641-016-0031-0,"T.: Recent advances and remain- ing uncertainties in resolving past and future climate effects on global ﬁre activity, Current Climate Change Reports, 2, 1–14, https://doi.org/10.1007/s40641-016-0031-0, 2016. Williams, A. P., Livneh, B., McKinnon, K. A., Hansen, W. D., Mankin, J. S., Cook, B. I., Smerdon, J. E., Varuolo-Clarke, A. M., Bjarke, N. R., and Juang,"
essd-17-7359-2025.pdf,pymupdf,page_text,14,url,"https://doi.org/10.1073/pnas.2114069119,",https://doi.org/10.1073/pnas.2114069119,"Williams et al.: The Western United States MTBS-Interagency database of large wildﬁres on western US water supply, Proc. Nat. Acad. Sci. USA, 119, e2114069119, https://doi.org/10.1073/pnas.2114069119, 2022. Williams, A. P., Juang, C. S., and Short, K. C.: The west- ern united States MTBS-Interagency database of large wild- ﬁres, 1984–2024 (WUMI2024a) (2024a)"
essd-17-7359-2025.pdf,pymupdf,page_text,14,url,"https://doi.org/10.5061/dryad.63xsj3vd4,",https://doi.org/10.5061/dryad.63xsj3vd4,"P., Juang, C. S., and Short, K. C.: The west- ern united States MTBS-Interagency database of large wild- ﬁres, 1984–2024 (WUMI2024a) (2024a), Dryad [data set], https://doi.org/10.5061/dryad.63xsj3vd4, 2025a. Williams, P., Juang, C., and Short, K.: The Western United States MTBS-Interagency Database of Large Wildﬁres, 1984–2024 (WUMI2024a), Zenodo [code], htt"
essd-17-7359-2025.pdf,pymupdf,page_text,14,url,"https://doi.org/10.5281/zenodo.17298252,",https://doi.org/10.5281/zenodo.17298252,"d4, 2025a. Williams, P., Juang, C., and Short, K.: The Western United States MTBS-Interagency Database of Large Wildﬁres, 1984–2024 (WUMI2024a), Zenodo [code], https://doi.org/10.5281/zenodo.17298252, 2025b. Earth Syst. Sci. Data, 17, 7359–7372, 2025 https://doi.org/10.5194/essd-17-7359-2025"
essd-17-7359-2025.pdf,grobid_tei,target,,url,https://github.com/kermitt2/grobid,https://github.com/kermitt2/grobid,
essd-17-7359-2025.pdf,grobid_tei,target,,url,https://doi.org/10.1038/s,https://doi.org/10.1038/s,
essd-17-7359-2025.pdf,grobid_tei,target,,url,https://doi.org/10.4996/fireecology.0301003,https://doi.org/10.4996/fireecology.0301003,
essd-17-7359-2025.pdf,grobid_tei,target,,url,https://www.energy.ca.gov/sites/default/files/2019-11/Projections_CCCA4-CEC-2018-014_ADA.pdf,https://www.energy.ca.gov/sites/default/files/2019-11/Projections_CCCA4-CEC-2018-014_ADA.pdf,
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.2737/RDS-2013-0009.6on4November2022.WFAIPThe,https://doi.org/10.2737/RDS-2013-0009.6on4November2022.WFAIPThe,"ding MTBS perimeter is included for FPA FOD fires represented in the MTBS dataset. This dataset is described in detail by Short (2014). Data were accessed from https://doi.org/10.2737/RDS-2013-0009.6on4November2022.WFAIPThe Wildland Fire Application Information Portal (WFAIP) includes an archive of point-based final fire reports from federal agencies, including the USFS and the Fi"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,https://www.wildfire.gov/page/zip-files,https://www.wildfire.gov/page/zip-files,"ncerns about inconsistencies in reporting and the completeness of the records, but they are still a valuable resource for our purposes. Data were accessed from https://www.wildfire.gov/page/zip-files on 15 December 2024. This website may only be available to computers in the US, but the original datasets are made available through the WUMI2024a database (Wi"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,https://www.fire.ca.gov/what-we-do/fire-resource-assessment-program/fire-perimeters,https://www.fire.ca.gov/what-we-do/fire-resource-assessment-program/fire-perimeters,"es not provide ignition locations, so we initially estimate each fire's ignition location as the centroid within each fire's perimeter. Data were accessed from https://www.fire.ca.gov/what-we-do/fire-resource-assessment-program/fire-perimeters on 26 April 2025. WFIGSThe NIFC hosts a database of fire perimeters maintained by the Wildland Fire Interagency Geospatial Services (WFIGS) Group. These perime"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,https://data-nifc.opendata.arcgis.com/datasets/nifc::wfigs-interagency-fire-perimeters/about,https://data-nifc.opendata.arcgis.com/datasets/nifc::wfigs-interagency-fire-perimeters/about,"rimeters may be missing for nonfederal fires throughout the period of record. This dataset only includes wildfires with perimeter data. Data were accessed from https://data-nifc.opendata.arcgis.com/datasets/nifc::wfigs-interagency-fire-perimeters/about on 10 October 2025. USGSThe USGS compiled a dataset of US fire perimeters from 40 sources spanning from the 1800s through 2020 (Welty and Jeffries, 2021). Thei"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,https://data-nifc.opendata.arcgis.com/datasets/nifc::interagencyfireperimeterhistory-all-years-view/about,https://data-nifc.opendata.arcgis.com/datasets/nifc::interagencyfireperimeterhistory-all-years-view/about,"AFPH is therefore a useful resource for perimeters associated with known fires, but not as a primary source of fire-occurrence records. Data were accessed from https://data-nifc.opendata.arcgis.com/datasets/nifc::interagencyfireperimeterhistory-all-years-view/about on 14 October 2024. Processing and merging of datasets Within-dataset quality controlFrom each dataset described above we remove fires < 1 km 2 in area as well"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,url,"https://doi.org/10.5194/essd-17-7359-2025https://doi.org/10.5194/essd-17-7359-2025EarthSyst.Sci.Data,",https://doi.org/10.5194/essd-17-7359-2025https://doi.org/10.5194/essd-17-7359-2025EarthSyst.Sci.Data,"tiplying the 1 km resolution maps of area burned and fractional forest coverage(Ruefenacht et al., 2008) and summing. Earth Syst. Sci.Data, 17, 7359-7372, 2025 https://doi.org/10.5194/essd-17-7359-2025https://doi.org/10.5194/essd-17-7359-2025EarthSyst.Sci.Data, 17, 7359-7372, 2025 Projected increases in western US forest fire despite growing fuel constraints JTAbatzoglou DSBattisti APWilliams WDHansen BJHarvey CAKolde"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1038/s43247-021-00299-0RemoteSensing1234982001-2019.,https://doi.org/10.1038/s43247-021-00299-0RemoteSensing1234982001-2019,"ible Algorithm and Database of US Fire Events Derived from the MODIS Burned Area Product JKBalch LASt Denis ALMahood NPMietkiewicz TMWilliams JMcglinchy MCCook 10.1038/s43247-021-00299-0RemoteSensing1234982001-2019. 2020 Balch, J. K., St Denis, L. A., Mahood, A. L., Mietkiewicz, N. P., Williams, T. M., McGlinchy, J., and Cook, M. C.: FIRED (Fire Events Delineation): An Ope"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.3390/rs12213498Environmetrics252014Bryant,",https://doi.org/10.3390/rs12213498Environmetrics252014Bryant,"90/rs12213498, 2020. Scenarios for future wildfire risk in California: links between changing demography, land use, climate, and wildfire BPBryant ALWesterling 10.3390/rs12213498Environmetrics252014Bryant, B. P. and Westerling, A. L.: Scenarios for future wild- fire risk in California: links between changing demography, land use, climate, and wildfire, Environmet"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1002/env.228041597-022-01343-0Californiawildfirespread,https://doi.org/10.1002/env.228041597-022-01343-0Californiawildfirespread,", 25, 454-471, https://doi.org/10.1002/env.2280, 2014. YChen SHantson NAndela SRCoffield CAGraff DCMorton LEOtt EFoufoula-Georgiou PSmyth MLGoulden JTRanderson 10.1002/env.228041597-022-01343-0Californiawildfirespread derived using VIIRS satellite observations and an object-based tracking system, Scientific data 2022 9 249 Chen, Y., Hantson, S., Andela, N., Coffield, S. R.,"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-022-01343-0Contributionsoffirerefugiato,https://doi.org/10.1038/s41597-022-01343-0Contributionsoffirerefugiato,"g system, Scientific data, 9, 249, https://doi.org/10.1038/s41597-022-01343-0, 2022. JDCoop TJDelory WMDowning SLHaire MAKrawchuk CMiller M.-AParisien RBWalker 10.1038/s41597-022-01343-0Contributionsoffirerefugiato resilient ponderosa pine and dry mixed-conifer forest landscapes, Ecosphere, 10, e02809 2019 Coop, J. D., DeLory, T. J., Downing, W. M., Haire, S. L., Krawchuk"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1002/ecs2.2809Aprojectformonitoringtrends,https://doi.org/10.1002/ecs2.2809Aprojectformonitoringtrends,"pine and dry mixed-conifer forest landscapes, Ecosphere, 10, e02809, https://doi.org/10.1002/ecs2.2809, 2019. JEidenshink BSchwind KBrewer ZZhu BQuayle SHoward 10.1002/ecs2.2809Aprojectformonitoringtrends in burn severity 2007 3 Eidenshink, J., Schwind, B., Brewer, K., Zhu, Z., Quayle, B., and Howard, S.: A project for monitoring trends in burn severity, Fire Ec"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.rse.2016.02.054RemoteSens.Environ1782016,https://doi.org/10.1016/j.rse.2016.02.054RemoteSens.Environ1782016,"3-21, https://doi.org/10.4996/fireecology.0301003, 2007. The collection 6 MODIS active fire detection algorithm and fire products LGiglio WSchroeder COJustice 10.1016/j.rse.2016.02.054RemoteSens.Environ1782016 Giglio, L., Schroeder, W., and Justice, C. O.: The col- lection 6 MODIS active fire detection algorithm and fire products, Remote Sens. Environ., 178, 31-41, h"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1016/j.rse.2016.02.054Biogeosciences132016Hantson,",https://doi.org/10.1016/j.rse.2016.02.054Biogeosciences132016Hantson,"Bachelet PCiais MForrest PFriedlingstein THickler JOKaplan SKloster WKnorr GLasslop FLi SMangeon JRMelton AMeyn SSitch ASpessa GRVan Der Werf AVoulgarakis CYue 10.1016/j.rse.2016.02.054Biogeosciences132016Hantson, S., Arneth, A., Harrison, S. P., Kelley, D. I., Prentice, I. C., Rabin, S. S., Archibald, S., Mouillot, F., Arnold, S. R., Artaxo, P., Bachelet, D., Ciais, P.,"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.5194/bg-13-3359-2016RemoteSensingofEnvironment198,https://doi.org/10.5194/bg-13-3359-2016RemoteSensingofEnvironment198,"ense time-series of Landsat data TJHawbaker MKVanderhoof Y.-JBeal JDTakacs GLSchmidt JTFalgout BWilliams NMFairaux MKCaldwell JJPicotte SMHoward SStitt JLDwyer 10.5194/bg-13-3359-2016RemoteSensingofEnvironment198 2017 Hawbaker, T. J., Vanderhoof, M. K., Beal, Y.-J., Takacs, J. D., Schmidt, G. L., Falgout, J. T., Williams, B., Fairaux, N. M., Caldwell, M. K., Picotte, J."
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.rse.2017.06.027EarthSyst.Sci.Data16,https://doi.org/10.1016/j.rse.2017.06.027EarthSyst.Sci.Data16,"f Environment, 198, 504-522, https://doi.org/10.1016/j.rse.2017.06.027, 2017. A global forest burn severity dataset from Landsat imagery KHe XShen ENAnagnostou 10.1016/j.rse.2017.06.027EarthSyst.Sci.Data16 2003-2016. 2024 He, K., Shen, X., and Anagnostou, E. N.: A global forest burn severity dataset from Landsat imagery (2003-2016), Earth Syst. Sci. Data, 16, 306"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.5194/essd-16-3061-2024Sci.Rep.-UK928382019,https://doi.org/10.5194/essd-16-3061-2024Sci.Rep.-UK928382019,"/doi.org/10.5194/essd-16-3061-2024, 2024. Vegetation-fire feedback reduces projected area burned under climate change MDHurteau SLiang ALWesterling CWiedinmyer 10.5194/essd-16-3061-2024Sci.Rep.-UK928382019 Hurteau, M. D., Liang, S., Westerling, A. L., and Wiedin- myer, C.: Vegetation-fire feedback reduces projected area burned under climate change, Sci. Rep.-UK,"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41598-019-39284-1EF005744Earth,https://doi.org/10.1038/s41598-019-39284-1EF005744Earth,"sed ignitions in the western United States during the 2020 wildfire season ALJorge JTAbatzoglou EFleishman ELWilliams DERupp JSJenkins MSadegh CAKolden KCShort 10.1038/s41598-019-39284-1EF005744Earth's Future 13 2024. 2025 Jorge, A. L., Abatzoglou, J. T., Fleishman, E., Williams, E. L., Rupp, D. E., Jenkins, J. S., Sadegh, M., Kolden, C. A., and Short, K. C"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1029/2024EF005744WesternUSMTBS-Interagency(WUMI)wildfire,https://doi.org/10.1029/2024EF005744WesternUSMTBS-Interagency(WUMI)wildfire,"in the western United States during the 2020 wildfire season, Earth's Future, 13, e2024EF005744, https://doi.org/10.1029/2024EF005744, 2025. CSJuang APWilliams 10.1029/2024EF005744WesternUSMTBS-Interagency(WUMI)wildfire dataset 2024 Dryad [data set Juang, C. S. and Williams, A. P.: Western US MTBS- Interagency (WUMI) wildfire dataset (2), Dryad [data set], https://doi.org/10.5"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.5061/dryad.sf7m0cg72Geophys.Res.Lett492022,https://doi.org/10.5061/dryad.sf7m0cg72Geophys.Res.Lett492022,"es drives the exponential response of annual forest-fire area to aridity in the western United States CSJuang APWilliams JTAbazoglou JKBalch MDHurteau MAMoritz 10.5061/dryad.sf7m0cg72Geophys.Res.Lett492022 Juang, C. S., Williams, A. P., Abazoglou, J. T., Balch, J. K., Hurteau, M. D., and Moritz, M. A.: Rapid growth of large forest fires drives the exponential res"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1029/2021GL097131Geosciences62016Keeley,",https://doi.org/10.1029/2021GL097131Geosciences62016Keeley,"Res. Lett., 49, e2021GL097131, https://doi.org/10.1029/2021GL097131, 2022. Climate change and future fire regimes: examples from California JEKeeley ADSyphard 10.1029/2021GL097131Geosciences62016Keeley, J. E. and Syphard, A. D.: Climate change and future fire regimes: examples from California, Geosciences, 6, 37, https://doi.org/10.3390/geosciences6030037, 201"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.3390/geosciences6030037FrontiersinEcologyandthe,https://doi.org/10.3390/geosciences6030037FrontiersinEcologyandthe,"2016. Disturbance refugia within mosaics of forest fire, drought, and insect outbreaks MAKrawchuk GWMeigs JMCartwright JDCoop RDavis AHolz CKolden AJ HMeddens 10.3390/geosciences6030037FrontiersinEcologyandthe Environment 18 2020 Krawchuk, M. A., Meigs, G. W., Cartwright, J. M., Coop, J. D., Davis, R., Holz, A., Kolden, C., and Meddens, A. J. H.: Distur- bance refugi"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1002/fee.2190RemoteSensing1342952021,https://doi.org/10.1002/fee.2190RemoteSensing1342952021,"e burned area component of the Copernicus climate change service: from MODIS to OLCI data JLizundia-Loiola MFranquesa MBoettcher GKirches MLPettinari EChuvieco 10.1002/fee.2190RemoteSensing1342952021 Lizundia-Loiola, J., Franquesa, M., Boettcher, M., Kirches, G., Pettinari, M. L., and Chuvieco, E.: Implementation of the burned area component of the Copernic"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.3390/rs13214295EcologicalApplications272017McKenzie,",https://doi.org/10.3390/rs13214295EcologicalApplications272017McKenzie,"https://doi.org/10.3390/rs13214295, 2021. Climate change and the ecohydrology of fire: Will area burned increase in a warming western USA? DMckenzie JSLittell 10.3390/rs13214295EcologicalApplications272017McKenzie, D. and Littell, J. S.: Climate change and the eco- hydrology of fire: Will area burned increase in a warm- ing western USA?, Ecological Applications, 27, 26-36"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1002/eap.1420Environmen-talResearchLetters1135002,https://doi.org/10.1002/eap.1420Environmen-talResearchLetters1135002,"1002/eap.1420, 2017. How will climate change affect wildland fire severity in the western US? SAParks CMiller JTAbatzoglou LMHolsinger M.-AParisien SZDobrowski 10.1002/eap.1420Environmen-talResearchLetters1135002 2016 Parks, S. A., Miller, C., Abatzoglou, J. T., Holsinger, L. M., Parisien, M.-A., and Dobrowski, S. Z.: How will climate change affect wildland fire severit"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1088/1748-9326/11/3/035002Ecography412018Parks,",https://doi.org/10.1088/1748-9326/11/3/035002Ecography412018Parks,"8/1748-9326/11/3/035002, 2016. Analog-based fire regime and vegetation shifts in mountainous regions of the western US SAParks LMHolsinger CMiller M.-AParisien 10.1088/1748-9326/11/3/035002Ecography412018Parks, S. A., Holsinger, L. M., Miller, C., and Parisien, M.- A.: Analog-based fire regime and vegetation shifts in moun- tainous regions of the western US, Ecography"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1111/ecog.033782019111735Parks,",https://doi.org/10.1111/ecog.033782019111735Parks,"erity metrics across North American forests, Remote Sensing SAParks LMHolsinger MJKoontz LCollins EWhitman M.-AParisien RALoehman JLBarnes J.-FBourdon JBoucher 10.1111/ecog.033782019111735Parks, S. A., Holsinger, L. M., Koontz, M. J., Collins, L., Whitman, E., Parisien, M.-A., Loehman, R. A., Barnes, J. L., Bourdon, J.-F., and Boucher, J.: Giving ecolo"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.14358/PERS.74.11.1379ConterminousUSandAlaskaforest,https://doi.org/10.14358/PERS.74.11.1379ConterminousUSandAlaskaforest,"ensing, 11, 1735, https://doi.org/10.3390/rs11141735, 2019. BRuefenacht MVFinco MDNelson RCzaplewski EHHelmer JABlackard GRHolden AJLister DSalajanu DWeyermann 10.14358/PERS.74.11.1379ConterminousUSandAlaskaforest type mapping using forest inventory and analysis data 2008 74 Ruefenacht, B., Finco, M. V., Nelson, M. D., Czaplewski, R., Helmer, E. H., Blackard, J. A., Hold"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.14358/PERS.74.11.1379RemoteSensingofEnvironment143,https://doi.org/10.14358/PERS.74.11.1379RemoteSensingofEnvironment143,"PERS.74.11.1379, 2008. The New VI-IRS 375m active fire detection data product: Algorithm description and initial assessment WSchroeder POliva LGiglio IACsiszar 10.14358/PERS.74.11.1379RemoteSensingofEnvironment143 2014 Schroeder, W., Oliva, P., Giglio, L., and Csiszar, I. A.: The New VI- IRS 375m active fire detection data product: Algorithm descrip- tion and initial ass"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.rse.2013.12.008EarthSyst.Sci.Data6,https://doi.org/10.1016/j.rse.2013.12.008EarthSyst.Sci.Data6,"te Sensing of Environment, 143, 85-96, https://doi.org/10.1016/j.rse.2013.12.008, 2014. A spatial database of wildfires in the United States, 1992-2011 KCShort 10.1016/j.rse.2013.12.008EarthSyst.Sci.Data6 2014 Short, K. C.: A spatial database of wildfires in the United States, 1992-2011, Earth Syst. Sci. Data, 6, 1-27, https://doi.org/10.5194/essd-6-1-2014, 2014"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.5194/essd-6-1-2014ForestServiceResearchDataArchive,https://doi.org/10.5194/essd-6-1-2014ForestServiceResearchDataArchive,"6, 1-27, https://doi.org/10.5194/essd-6-1-2014, 2014. Spatial wildfire occurrence data for the United States, 1992-2020 [FPA_FOD_20221014], 6th Edition KCShort 10.5194/essd-6-1-2014ForestServiceResearchDataArchive 2022 Fort Collins, CO data set Short, K. C.: Spatial wildfire occurrence data for the United States, 1992-2020 [FPA_FOD_20221014], 6th Edition, Fort Collins, C"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41597-023-01955-01999-2020,",https://doi.org/10.1038/s41597-023-01955-01999-2020,"al National Land Cover Database (NLCD) Collection 1.0, U.S. Geological Survey data release St LADenis KCShort KMcconnell MCCook NPMietkiewicz MBuckland JKBalch 10.1038/s41597-023-01955-01999-2020, Scientific data, 10, 112, https://doi.org/10.1038/s41597-023-01955-0, 2023. 2024 All-hazards dataset mined from the US National Incident Management System. dat"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.5066/P94UXNTS2021datasetWelty,",https://doi.org/10.5066/P94UXNTS2021datasetWelty,"NTS, 2024. Combined wildland fire datasets for the United States and certain territories, 1800s-Present, U.S. Geological Survey data release JLWelty MIJeffries 10.5066/P94UXNTS2021datasetWelty, J. L. and Jeffries, M. I.: Combined wildland fire datasets for the United States and certain territories, 1800s- Present, U.S. Geological Survey data release ["
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.5066/P9ZXGFY32018lastaccess:13December,https://doi.org/10.5066/P9ZXGFY32018lastaccess:13December,"r California's Fourth Climate Change Assessment: Projecting Changes in Extreme Wildfire Events with a Warming Climate ALWesterling California Energy Commission 10.5066/P9ZXGFY32018lastaccess:13December 2025 Westerling, A. L.: Wildfire Simulations for California's Fourth Climate Change Assessment: Projecting Changes in Extreme Wildfire Events with a Warming Cl"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1073/pnas.1110199108ProceedingsoftheNationalAcademy,https://doi.org/10.1073/pnas.1110199108ProceedingsoftheNationalAcademy,"December 2025), 2018. Continued warming could transform Greater Yellowstone fire regimes by mid-21st century ALWesterling MGTurner EA HSmithwick WHRomme MGRyan 10.1073/pnas.1110199108ProceedingsoftheNationalAcademy of Sciences USA the National Academy of Sciences USA 2011 108 Westerling, A. L., Turner, M. G., Smithwick, E. A. H., Romme, W. H., and Ryan, M. G.: Continued w"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1073/pnas.111019910820162Williams,",https://doi.org/10.1073/pnas.111019910820162Williams,"vances and remaining uncertainties in resolving past and future climate effects on global fire activity, Current Climate Change Reports APWilliams JTAbatzoglou 10.1073/pnas.111019910820162Williams, A. P. and Abatzoglou, J. T.: Recent advances and remain- ing uncertainties in resolving past and future climate effects on global fire activity, Current Climat"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,10.1007/s40641-016-0031-0Proc.Nat.Acad.Sci.USA,https://doi.org/10.1007/s40641-016-0031-0Proc.Nat.Acad.Sci.USA,"2016. Growing impact of wildfire on western US water supply APWilliams BLivneh KAMckinnon WDHansen JSMankin BICook JESmerdon AMVaruolo-Clarke NRBjarke CSJuang 10.1007/s40641-016-0031-0Proc.Nat.Acad.Sci.USA 119 2114069119 2022 Williams, A. P., Livneh, B., McKinnon, K. A., Hansen, W. D., Mankin, J. S., Cook, B. I., Smerdon, J. E., Varuolo-Clarke, A. M., Bjarke, N."
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.1073/pnas.21140691191984-2024.2025WUMI2024a)(2024a),",https://doi.org/10.1073/pnas.21140691191984-2024.2025WUMI2024a)(2024a,", e2114069119, https://doi.org/10.1073/pnas.2114069119, 2022. The western united States MTBS-Interagency database of large wildfires APWilliams CSJuang KCShort 10.1073/pnas.21140691191984-2024.2025WUMI2024a)(2024a), Dryad [data set Williams, A. P., Juang, C. S., and Short, K. C.: The west- ern united States MTBS-Interagency database of large wild- fires, 1984-2024 (WUMI202"
essd-17-7359-2025.pdf,grobid_tei,full_tei_text,,doi,"10.5281/zenodo.172982521984-2024.2025WUMI2024a),",https://doi.org/10.5281/zenodo.172982521984-2024.2025WUMI2024a,"ryad [data set], https://doi.org/10.5061/dryad.63xsj3vd4, 2025a. The Western United States MTBS-Interagency Database of Large Wildfires PWilliams CJuang KShort 10.5281/zenodo.172982521984-2024.2025WUMI2024a), Zenodo [code Williams, P., Juang, C., and Short, K.: The Western United States MTBS-Interagency Database of Large Wildfires, 1984-2024 (WUMI2024a), Zenodo [cod"
essd-18-2397-2026.pdf,pymupdf,page_text,1,url,https://doi.org/10.5194/essd-18-2397-2026,https://doi.org/10.5194/essd-18-2397-2026,"Earth Syst. Sci. Data, 18, 2397–2412, 2026 https://doi.org/10.5194/essd-18-2397-2026 © Author(s) 2026. This work is distributed under the Creative Commons Attribution 4.0 License. A manually labeled contrail dataset from MSG/SEVIRI Vanessa Sant"
essd-18-2397-2026.pdf,pymupdf,page_text,1,url,"https://doi.org/10.5281/zenodo.17669443(SantosGabrieletal.,",https://doi.org/10.5281/zenodo.17669443(SantosGabrieletal,"ibutes to improved understanding of aviation- related cloud effects, and informs strategies for climate impact mitigation. The full dataset is available under: https://doi.org/10.5281/zenodo.17669443(SantosGabrieletal., 2025) with version v2 presented in this study. 1 Introduction Contrails are narrow ice clouds formed by aircraft when am- bient temperatures are low enough. Un"
essd-18-2397-2026.pdf,pymupdf,page_text,3,url,"https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data,",https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data,"rom MSG3 ranging from 2013 to 2024 (see Sect. 2.1 for details). These were visually inspected with higher attention to regions more likely to contain contrails https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data, 18, 2397–2412, 2026"
essd-18-2397-2026.pdf,pymupdf,page_text,10,url,"https://user.eumetsat.int/catalogue/EO:EUM:DAT:MSG:HRSEVIRI,",https://user.eumetsat.int/catalogue/EO:EUM:DAT:MSG:HRSEVIRI,"Meteosat data (2025). MSG/SEVIRI data are available from the EUMETSAT (Eu- ropean Organisation for the Exploitation of Meteorological Satellites) data centre (https://user.eumetsat.int/catalogue/EO:EUM:DAT:MSG:HRSEVIRI, EUMETSAT, 2024). 7 Code availability The code used to create the contrail dataset and generate all ﬁgures in this paper is available at: Earth Syst. Sci. Data,"
essd-18-2397-2026.pdf,pymupdf,page_text,11,url,"https://doi.org/10.5281/zenodo.19327966(SantosGabriel,",https://doi.org/10.5281/zenodo.19327966(SantosGabriel,"V. Santos Gabriel et al.: Manually labeled contrail dataset for MSG 2407 https://doi.org/10.5281/zenodo.19327966(SantosGabriel, 2026). 8 Conclusions In this study, we present a manually labeled contrail dataset based on Meteosat Second Generation (MSG) SEVIRI im- agery mainly over Europ"
